Cell,Worm,mRNA,Mean,Probe,Strain
V1,14.0,11.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,15.0,17.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,16.0,16.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,18.0,10.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,20.0,24.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,21.0,14.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,22.0,22.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,23.0,17.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,25.0,10.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,30.0,16.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,31.0,11.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,35.0,18.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,36.0,18.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,37.0,0.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,40.0,6.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,41.0,8.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,42.0,4.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,43.0,12.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,45.0,11.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,46.0,19.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,47.0,16.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,48.0,5.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,50.0,25.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,51.0,4.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,52.0,5.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,53.0,12.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,54.0,19.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,55.0,7.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,56.0,1.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,57.0,12.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,58.0,4.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,59.0,0.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,61.0,13.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,63.0,11.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,64.0,5.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,66.0,21.0,11.458333333333334,ceh-16,ceh-16(bp323)
V1,67.0,4.0,11.458333333333334,ceh-16,ceh-16(bp323)
V2,1.0,3.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,3.0,18.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,4.0,20.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,5.0,0.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,6.0,16.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,8.0,16.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,9.0,21.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,10.0,12.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,11.0,0.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,12.0,12.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,13.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,14.0,8.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,15.0,13.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,16.0,36.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,18.0,4.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,20.0,8.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,21.0,14.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,22.0,29.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,23.0,15.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,25.0,13.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,30.0,6.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,31.0,11.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,35.0,16.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,36.0,22.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,37.0,0.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,40.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,41.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,42.0,3.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,43.0,7.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,45.0,12.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,46.0,13.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,47.0,2.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,48.0,1.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,50.0,29.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,51.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,52.0,6.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,53.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,54.0,12.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,55.0,8.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,56.0,1.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,57.0,9.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,58.0,5.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,59.0,0.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,61.0,8.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,63.0,13.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,64.0,7.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,66.0,17.0,10.708333333333334,ceh-16,ceh-16(bp323)
V2,67.0,3.0,10.708333333333334,ceh-16,ceh-16(bp323)
V3,1.0,9.0,11.4375,ceh-16,ceh-16(bp323)
V3,3.0,7.0,11.4375,ceh-16,ceh-16(bp323)
V3,4.0,15.0,11.4375,ceh-16,ceh-16(bp323)
V3,5.0,2.0,11.4375,ceh-16,ceh-16(bp323)
V3,6.0,7.0,11.4375,ceh-16,ceh-16(bp323)
V3,8.0,2.0,11.4375,ceh-16,ceh-16(bp323)
V3,9.0,25.0,11.4375,ceh-16,ceh-16(bp323)
V3,10.0,7.0,11.4375,ceh-16,ceh-16(bp323)
V3,11.0,0.0,11.4375,ceh-16,ceh-16(bp323)
V3,12.0,15.0,11.4375,ceh-16,ceh-16(bp323)
V3,13.0,12.0,11.4375,ceh-16,ceh-16(bp323)
V3,14.0,8.0,11.4375,ceh-16,ceh-16(bp323)
V3,15.0,16.0,11.4375,ceh-16,ceh-16(bp323)
V3,16.0,31.0,11.4375,ceh-16,ceh-16(bp323)
V3,18.0,8.0,11.4375,ceh-16,ceh-16(bp323)
V3,20.0,17.0,11.4375,ceh-16,ceh-16(bp323)
V3,21.0,20.0,11.4375,ceh-16,ceh-16(bp323)
V3,22.0,34.0,11.4375,ceh-16,ceh-16(bp323)
V3,23.0,25.0,11.4375,ceh-16,ceh-16(bp323)
V3,25.0,6.0,11.4375,ceh-16,ceh-16(bp323)
V3,30.0,4.0,11.4375,ceh-16,ceh-16(bp323)
V3,31.0,3.0,11.4375,ceh-16,ceh-16(bp323)
V3,35.0,16.0,11.4375,ceh-16,ceh-16(bp323)
V3,36.0,21.0,11.4375,ceh-16,ceh-16(bp323)
V3,37.0,1.0,11.4375,ceh-16,ceh-16(bp323)
V3,40.0,12.0,11.4375,ceh-16,ceh-16(bp323)
V3,41.0,15.0,11.4375,ceh-16,ceh-16(bp323)
V3,42.0,8.0,11.4375,ceh-16,ceh-16(bp323)
V3,43.0,10.0,11.4375,ceh-16,ceh-16(bp323)
V3,45.0,8.0,11.4375,ceh-16,ceh-16(bp323)
V3,46.0,17.0,11.4375,ceh-16,ceh-16(bp323)
V3,47.0,0.0,11.4375,ceh-16,ceh-16(bp323)
V3,48.0,0.0,11.4375,ceh-16,ceh-16(bp323)
V3,50.0,35.0,11.4375,ceh-16,ceh-16(bp323)
V3,51.0,7.0,11.4375,ceh-16,ceh-16(bp323)
V3,52.0,5.0,11.4375,ceh-16,ceh-16(bp323)
V3,53.0,13.0,11.4375,ceh-16,ceh-16(bp323)
V3,54.0,17.0,11.4375,ceh-16,ceh-16(bp323)
V3,55.0,7.0,11.4375,ceh-16,ceh-16(bp323)
V3,56.0,1.0,11.4375,ceh-16,ceh-16(bp323)
V3,57.0,10.0,11.4375,ceh-16,ceh-16(bp323)
V3,58.0,1.0,11.4375,ceh-16,ceh-16(bp323)
V3,59.0,0.0,11.4375,ceh-16,ceh-16(bp323)
V3,61.0,14.0,11.4375,ceh-16,ceh-16(bp323)
V3,63.0,19.0,11.4375,ceh-16,ceh-16(bp323)
V3,64.0,3.0,11.4375,ceh-16,ceh-16(bp323)
V3,66.0,24.0,11.4375,ceh-16,ceh-16(bp323)
V3,67.0,12.0,11.4375,ceh-16,ceh-16(bp323)
V4,1.0,3.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,3.0,12.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,4.0,13.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,5.0,5.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,6.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,8.0,7.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,9.0,17.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,10.0,4.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,11.0,0.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,12.0,13.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,13.0,15.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,14.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,15.0,15.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,16.0,26.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,18.0,3.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,20.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,21.0,24.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,22.0,26.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,23.0,21.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,25.0,4.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,30.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,31.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,35.0,22.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,36.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,37.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,40.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,41.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,42.0,12.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,43.0,15.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,45.0,1.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,46.0,13.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,47.0,5.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,48.0,2.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,50.0,28.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,51.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,52.0,8.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,53.0,7.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,54.0,17.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,55.0,6.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,56.0,0.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,57.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,58.0,10.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,59.0,0.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,61.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,63.0,11.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,64.0,5.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,66.0,20.0,10.729166666666666,ceh-16,ceh-16(bp323)
V4,67.0,9.0,10.729166666666666,ceh-16,ceh-16(bp323)
V5a,1.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,4.0,7.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,5.0,1.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,6.0,6.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,8.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,9.0,12.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,10.0,1.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,12.0,7.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,13.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,14.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,15.0,4.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,16.0,15.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,18.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,20.0,3.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,21.0,2.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,22.0,12.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,30.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,31.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,35.0,3.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,36.0,11.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,37.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,40.0,2.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,41.0,10.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,42.0,1.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,43.0,2.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,45.0,2.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,46.0,2.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,48.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,50.0,20.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,51.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,52.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,53.0,5.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,54.0,5.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,55.0,5.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,56.0,2.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,57.0,6.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,58.0,5.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,59.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,61.0,3.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,63.0,1.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,64.0,5.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5a,67.0,0.0,3.8095238095238093,ceh-16,ceh-16(bp323)
V5p,1.0,0.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,4.0,7.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,5.0,0.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,6.0,7.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,8.0,4.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,9.0,11.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,10.0,4.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,12.0,4.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,13.0,3.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,14.0,4.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,15.0,4.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,16.0,19.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,18.0,1.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,20.0,13.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,21.0,13.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,22.0,15.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,30.0,1.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,31.0,3.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,35.0,7.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,36.0,12.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,37.0,0.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,40.0,6.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,41.0,11.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,42.0,5.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,43.0,13.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,45.0,1.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,46.0,10.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,48.0,0.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,50.0,13.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,51.0,5.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,52.0,6.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,53.0,9.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,54.0,11.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,55.0,5.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,56.0,0.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,57.0,14.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,58.0,3.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,59.0,1.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,61.0,5.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,63.0,14.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,64.0,2.0,6.404761904761905,ceh-16,ceh-16(bp323)
V5p,67.0,3.0,6.404761904761905,ceh-16,ceh-16(bp323)
T,1.0,11.0,11.0,ceh-16,ceh-16(bp323)
T,3.0,20.0,11.0,ceh-16,ceh-16(bp323)
T,4.0,12.0,11.0,ceh-16,ceh-16(bp323)
T,5.0,8.0,11.0,ceh-16,ceh-16(bp323)
T,6.0,15.0,11.0,ceh-16,ceh-16(bp323)
T,8.0,10.0,11.0,ceh-16,ceh-16(bp323)
T,9.0,11.0,11.0,ceh-16,ceh-16(bp323)
T,10.0,7.0,11.0,ceh-16,ceh-16(bp323)
T,11.0,12.0,11.0,ceh-16,ceh-16(bp323)
T,12.0,8.0,11.0,ceh-16,ceh-16(bp323)
T,13.0,17.0,11.0,ceh-16,ceh-16(bp323)
T,14.0,13.0,11.0,ceh-16,ceh-16(bp323)
T,15.0,16.0,11.0,ceh-16,ceh-16(bp323)
T,16.0,16.0,11.0,ceh-16,ceh-16(bp323)
T,18.0,11.0,11.0,ceh-16,ceh-16(bp323)
T,20.0,17.0,11.0,ceh-16,ceh-16(bp323)
T,21.0,15.0,11.0,ceh-16,ceh-16(bp323)
T,23.0,14.0,11.0,ceh-16,ceh-16(bp323)
T,25.0,12.0,11.0,ceh-16,ceh-16(bp323)
T,30.0,2.0,11.0,ceh-16,ceh-16(bp323)
T,31.0,11.0,11.0,ceh-16,ceh-16(bp323)
T,35.0,16.0,11.0,ceh-16,ceh-16(bp323)
T,36.0,16.0,11.0,ceh-16,ceh-16(bp323)
T,37.0,16.0,11.0,ceh-16,ceh-16(bp323)
T,40.0,10.0,11.0,ceh-16,ceh-16(bp323)
T,41.0,14.0,11.0,ceh-16,ceh-16(bp323)
T,42.0,5.0,11.0,ceh-16,ceh-16(bp323)
T,43.0,6.0,11.0,ceh-16,ceh-16(bp323)
T,45.0,4.0,11.0,ceh-16,ceh-16(bp323)
T,47.0,13.0,11.0,ceh-16,ceh-16(bp323)
T,48.0,3.0,11.0,ceh-16,ceh-16(bp323)
T,50.0,9.0,11.0,ceh-16,ceh-16(bp323)
T,51.0,18.0,11.0,ceh-16,ceh-16(bp323)
T,52.0,6.0,11.0,ceh-16,ceh-16(bp323)
T,53.0,18.0,11.0,ceh-16,ceh-16(bp323)
T,54.0,11.0,11.0,ceh-16,ceh-16(bp323)
T,55.0,5.0,11.0,ceh-16,ceh-16(bp323)
T,56.0,2.0,11.0,ceh-16,ceh-16(bp323)
T,57.0,18.0,11.0,ceh-16,ceh-16(bp323)
T,58.0,6.0,11.0,ceh-16,ceh-16(bp323)
T,59.0,0.0,11.0,ceh-16,ceh-16(bp323)
T,61.0,17.0,11.0,ceh-16,ceh-16(bp323)
T,64.0,1.0,11.0,ceh-16,ceh-16(bp323)
T,66.0,15.0,11.0,ceh-16,ceh-16(bp323)
T,67.0,8.0,11.0,ceh-16,ceh-16(bp323)
V6,1.0,3.0,9.625,ceh-16,ceh-16(bp323)
V6,3.0,9.0,9.625,ceh-16,ceh-16(bp323)
V6,4.0,20.0,9.625,ceh-16,ceh-16(bp323)
V6,5.0,7.0,9.625,ceh-16,ceh-16(bp323)
V6,6.0,5.0,9.625,ceh-16,ceh-16(bp323)
V6,8.0,12.0,9.625,ceh-16,ceh-16(bp323)
V6,9.0,10.0,9.625,ceh-16,ceh-16(bp323)
V6,10.0,4.0,9.625,ceh-16,ceh-16(bp323)
V6,11.0,1.0,9.625,ceh-16,ceh-16(bp323)
V6,12.0,9.0,9.625,ceh-16,ceh-16(bp323)
V6,13.0,12.0,9.625,ceh-16,ceh-16(bp323)
V6,14.0,8.0,9.625,ceh-16,ceh-16(bp323)
V6,15.0,16.0,9.625,ceh-16,ceh-16(bp323)
V6,16.0,27.0,9.625,ceh-16,ceh-16(bp323)
V6,18.0,2.0,9.625,ceh-16,ceh-16(bp323)
V6,20.0,10.0,9.625,ceh-16,ceh-16(bp323)
V6,21.0,15.0,9.625,ceh-16,ceh-16(bp323)
V6,22.0,25.0,9.625,ceh-16,ceh-16(bp323)
V6,23.0,20.0,9.625,ceh-16,ceh-16(bp323)
V6,25.0,5.0,9.625,ceh-16,ceh-16(bp323)
V6,30.0,6.0,9.625,ceh-16,ceh-16(bp323)
V6,31.0,5.0,9.625,ceh-16,ceh-16(bp323)
V6,35.0,19.0,9.625,ceh-16,ceh-16(bp323)
V6,36.0,16.0,9.625,ceh-16,ceh-16(bp323)
V6,37.0,9.0,9.625,ceh-16,ceh-16(bp323)
V6,40.0,6.0,9.625,ceh-16,ceh-16(bp323)
V6,41.0,10.0,9.625,ceh-16,ceh-16(bp323)
V6,42.0,2.0,9.625,ceh-16,ceh-16(bp323)
V6,43.0,12.0,9.625,ceh-16,ceh-16(bp323)
V6,45.0,8.0,9.625,ceh-16,ceh-16(bp323)
V6,46.0,11.0,9.625,ceh-16,ceh-16(bp323)
V6,47.0,5.0,9.625,ceh-16,ceh-16(bp323)
V6,48.0,2.0,9.625,ceh-16,ceh-16(bp323)
V6,50.0,13.0,9.625,ceh-16,ceh-16(bp323)
V6,51.0,7.0,9.625,ceh-16,ceh-16(bp323)
V6,52.0,7.0,9.625,ceh-16,ceh-16(bp323)
V6,53.0,9.0,9.625,ceh-16,ceh-16(bp323)
V6,54.0,8.0,9.625,ceh-16,ceh-16(bp323)
V6,55.0,9.0,9.625,ceh-16,ceh-16(bp323)
V6,56.0,1.0,9.625,ceh-16,ceh-16(bp323)
V6,57.0,23.0,9.625,ceh-16,ceh-16(bp323)
V6,58.0,6.0,9.625,ceh-16,ceh-16(bp323)
V6,59.0,1.0,9.625,ceh-16,ceh-16(bp323)
V6,61.0,9.0,9.625,ceh-16,ceh-16(bp323)
V6,63.0,8.0,9.625,ceh-16,ceh-16(bp323)
V6,64.0,5.0,9.625,ceh-16,ceh-16(bp323)
V6,66.0,16.0,9.625,ceh-16,ceh-16(bp323)
V6,67.0,9.0,9.625,ceh-16,ceh-16(bp323)
H1,1.0,10.0,17.8125,ceh-16,ceh-16(bp323)
H1,3.0,14.0,17.8125,ceh-16,ceh-16(bp323)
H1,4.0,16.0,17.8125,ceh-16,ceh-16(bp323)
H1,5.0,11.0,17.8125,ceh-16,ceh-16(bp323)
H1,6.0,12.0,17.8125,ceh-16,ceh-16(bp323)
H1,8.0,42.0,17.8125,ceh-16,ceh-16(bp323)
H1,9.0,17.0,17.8125,ceh-16,ceh-16(bp323)
H1,10.0,13.0,17.8125,ceh-16,ceh-16(bp323)
H1,11.0,17.0,17.8125,ceh-16,ceh-16(bp323)
H1,12.0,30.0,17.8125,ceh-16,ceh-16(bp323)
H1,13.0,10.0,17.8125,ceh-16,ceh-16(bp323)
H1,14.0,19.0,17.8125,ceh-16,ceh-16(bp323)
H1,15.0,25.0,17.8125,ceh-16,ceh-16(bp323)
H1,16.0,26.0,17.8125,ceh-16,ceh-16(bp323)
H1,18.0,17.0,17.8125,ceh-16,ceh-16(bp323)
H1,20.0,30.0,17.8125,ceh-16,ceh-16(bp323)
H1,21.0,32.0,17.8125,ceh-16,ceh-16(bp323)
H1,22.0,19.0,17.8125,ceh-16,ceh-16(bp323)
H1,23.0,28.0,17.8125,ceh-16,ceh-16(bp323)
H1,25.0,28.0,17.8125,ceh-16,ceh-16(bp323)
H1,30.0,20.0,17.8125,ceh-16,ceh-16(bp323)
H1,31.0,10.0,17.8125,ceh-16,ceh-16(bp323)
H1,35.0,28.0,17.8125,ceh-16,ceh-16(bp323)
H1,36.0,19.0,17.8125,ceh-16,ceh-16(bp323)
H1,37.0,0.0,17.8125,ceh-16,ceh-16(bp323)
H1,40.0,15.0,17.8125,ceh-16,ceh-16(bp323)
H1,41.0,25.0,17.8125,ceh-16,ceh-16(bp323)
H1,42.0,13.0,17.8125,ceh-16,ceh-16(bp323)
H1,43.0,18.0,17.8125,ceh-16,ceh-16(bp323)
H1,45.0,15.0,17.8125,ceh-16,ceh-16(bp323)
H1,46.0,13.0,17.8125,ceh-16,ceh-16(bp323)
H1,47.0,30.0,17.8125,ceh-16,ceh-16(bp323)
H1,48.0,5.0,17.8125,ceh-16,ceh-16(bp323)
H1,50.0,35.0,17.8125,ceh-16,ceh-16(bp323)
H1,51.0,14.0,17.8125,ceh-16,ceh-16(bp323)
H1,52.0,8.0,17.8125,ceh-16,ceh-16(bp323)
H1,53.0,19.0,17.8125,ceh-16,ceh-16(bp323)
H1,54.0,27.0,17.8125,ceh-16,ceh-16(bp323)
H1,55.0,7.0,17.8125,ceh-16,ceh-16(bp323)
H1,56.0,1.0,17.8125,ceh-16,ceh-16(bp323)
H1,57.0,14.0,17.8125,ceh-16,ceh-16(bp323)
H1,58.0,11.0,17.8125,ceh-16,ceh-16(bp323)
H1,59.0,0.0,17.8125,ceh-16,ceh-16(bp323)
H1,61.0,20.0,17.8125,ceh-16,ceh-16(bp323)
H1,63.0,23.0,17.8125,ceh-16,ceh-16(bp323)
H1,64.0,8.0,17.8125,ceh-16,ceh-16(bp323)
